dataset,group,instance,algorithm,generation,time,pareto_size,makespan_min,carbon_min,norm_makespan_min,norm_makespan_max,norm_carbon_min,norm_carbon_max,HV
data100,C,h100c106,NSGA_II,0,0.1058657169342041,3,224.52,4299.41,164.14,509.26,756.44,5715.46,0.35031509951470724
data100,C,h100c106,NSGA_II,1,8.837711572647095,8,222.64,1548.21,164.14,509.26,756.44,5715.46,0.8571322456541205
data100,C,h100c106,NSGA_II,2,13.969804048538208,11,222.64,1525.13,164.14,509.26,756.44,5715.46,0.8595737242323042
data100,C,h100c106,NSGA_II,3,19.004312992095947,14,222.64,1460.01,164.14,509.26,756.44,5715.46,0.8658606736857164
data100,C,h100c106,NSGA_II,4,24.53744626045227,17,220.05,1460.01,164.14,509.26,756.44,5715.46,0.8739147351793511
data100,C,h100c106,NSGA_II,5,31.080180644989014,16,220.05,1346.47,164.14,509.26,756.44,5715.46,0.8901252367375813
data100,C,h100c106,NSGA_II,6,36.00364923477173,14,210.93,1346.47,164.14,509.26,756.44,5715.46,0.9123556649231258
data100,C,h100c106,NSGA_II,7,40.986732006073,15,210.93,1346.47,164.14,509.26,756.44,5715.46,0.9124869831521614
data100,C,h100c106,NSGA_II,8,46.703163385391235,14,210.93,1346.47,164.14,509.26,756.44,5715.46,0.913334011979005
data100,C,h100c106,NSGA_II,9,55.22207188606262,15,210.93,1346.47,164.14,509.26,756.44,5715.46,0.9133379326150882
data100,C,h100c106,NSGA_II,10,63.1852810382843,15,210.93,1346.47,164.14,509.26,756.44,5715.46,0.9139796433979421
data100,C,h100c106,NSGA_II,11,69.23502397537231,16,210.93,1346.47,164.14,509.26,756.44,5715.46,0.9140516425198989
data100,C,h100c106,NSGA_II,12,79.21365118026733,18,206.0,1346.47,164.14,509.26,756.44,5715.46,0.925949207208547
data100,C,h100c106,NSGA_II,13,87.99117851257324,20,206.0,1346.47,164.14,509.26,756.44,5715.46,0.9261492544802691
data100,C,h100c106,NSGA_II,14,93.20052766799927,21,206.0,1346.47,164.14,509.26,756.44,5715.46,0.9262647932300202
data100,C,h100c106,NSGA_II,15,97.88263201713562,21,206.0,1346.47,164.14,509.26,756.44,5715.46,0.9264828144854979
data100,C,h100c106,NSGA_II,16,103.46715068817139,22,206.0,1342.43,164.14,509.26,756.44,5715.46,0.9267040251170806
data100,C,h100c106,NSGA_II,17,108.55034279823303,23,206.0,1342.43,164.14,509.26,756.44,5715.46,0.926704255388717
data100,C,h100c106,NSGA_II,18,114.08333587646484,22,200.07,1342.43,164.14,509.26,756.44,5715.46,0.9415234159172872
data100,C,h100c106,NSGA_II,19,119.10442876815796,22,200.07,1342.43,164.14,509.26,756.44,5715.46,0.9415234159172872
data100,C,h100c106,NSGA_II,20,124.00721669197083,25,200.07,1342.43,164.14,509.26,756.44,5715.46,0.9416009563996739
data100,C,h100c106,NSGA_II,21,130.19993996620178,27,200.07,1342.43,164.14,509.26,756.44,5715.46,0.9416777300500494
data100,C,h100c106,NSGA_II,22,136.08228707313538,29,200.07,1342.43,164.14,509.26,756.44,5715.46,0.941782701896755
data100,C,h100c106,NSGA_II,23,142.0320074558258,31,200.07,1342.43,164.14,509.26,756.44,5715.46,0.941891431126828
data100,C,h100c106,NSGA_II,24,147.63192701339722,29,200.07,1342.43,164.14,509.26,756.44,5715.46,0.9430218314348049
data100,C,h100c106,NSGA_II,25,153.1315381526947,22,200.07,1342.43,164.14,509.26,756.44,5715.46,0.9447393483985493
data100,C,h100c106,NSGA_II,26,159.73137259483337,21,200.07,1342.43,164.14,509.26,756.44,5715.46,0.9448745793172222
data100,C,h100c106,NSGA_II,27,165.89760375022888,20,200.07,1342.43,164.14,509.26,756.44,5715.46,0.9455585685801922
data100,C,h100c106,NSGA_II,28,172.4639971256256,20,200.07,1342.43,164.14,509.26,756.44,5715.46,0.9455585685801922
data100,C,h100c106,NSGA_II,29,177.41370105743408,20,200.07,1342.43,164.14,509.26,756.44,5715.46,0.9455658207052104
data100,C,h100c106,NSGA_II,30,182.44683742523193,20,200.07,1342.43,164.14,509.26,756.44,5715.46,0.9460803305696432
data100,C,h100c106,NSGA_II,31,187.44660210609436,21,200.07,1342.43,164.14,509.26,756.44,5715.46,0.9460805781364852
data100,C,h100c106,NSGA_II,32,192.97964310646057,19,200.07,1342.43,164.14,509.26,756.44,5715.46,0.9478200307377511
data100,C,h100c106,NSGA_II,33,198.1461057662964,22,200.07,1289.98,164.14,509.26,756.44,5715.46,0.9491884990218714
data100,C,h100c106,NSGA_II,34,203.26259589195251,16,200.07,1289.98,164.14,509.26,756.44,5715.46,0.9498956615812826
data100,C,h100c106,NSGA_II,35,209.44559693336487,16,200.07,1289.98,164.14,509.26,756.44,5715.46,0.9498956615812826
data100,C,h100c106,NSGA_II,36,215.27878141403198,16,200.07,1289.98,164.14,509.26,756.44,5715.46,0.9500034881301804
data100,C,h100c106,NSGA_II,37,221.22839426994324,16,200.07,1289.98,164.14,509.26,756.44,5715.46,0.9500034881301804
data100,C,h100c106,NSGA_II,38,226.62820744514465,16,200.07,1289.98,164.14,509.26,756.44,5715.46,0.9500034881301804
data100,C,h100c106,NSGA_II,39,232.29460382461548,16,200.07,1289.98,164.14,509.26,756.44,5715.46,0.9500034881301804
data100,C,h100c106,NSGA_II,40,238.6276776790619,16,200.07,1289.98,164.14,509.26,756.44,5715.46,0.9505318537328782
data100,C,h100c106,NSGA_II,41,245.244069814682,16,200.07,1289.98,164.14,509.26,756.44,5715.46,0.9505318537328782
data100,C,h100c106,NSGA_II,42,252.6437258720398,16,200.07,1289.98,164.14,509.26,756.44,5715.46,0.9505318537328782
data100,C,h100c106,NSGA_II,43,259.3717739582062,16,200.07,1289.98,164.14,509.26,756.44,5715.46,0.9505318537328782
data100,C,h100c106,NSGA_II,44,266.24309182167053,15,200.07,1289.98,164.14,509.26,756.44,5715.46,0.9510223720506803
data100,C,h100c106,NSGA_II,45,274.20941400527954,16,200.07,1289.98,164.14,509.26,756.44,5715.46,0.9510225145024056
data100,C,h100c106,NSGA_II,46,281.16069412231445,16,200.07,1289.98,164.14,509.26,756.44,5715.46,0.9510225145024056
data100,C,h100c106,NSGA_II,47,286.60870933532715,17,200.07,1289.98,164.14,509.26,756.44,5715.46,0.9510324523507856
data100,C,h100c106,NSGA_II,48,291.44182801246643,17,200.07,1289.98,164.14,509.26,756.44,5715.46,0.9511128149315656
data100,C,h100c106,NSGA_II,49,294.7250804901123,17,200.07,1289.98,164.14,509.26,756.44,5715.46,0.9513493410050584
data100,C,h100c106,MOEA_D,0,0.04994916915893555,4,237.91,4917.27,164.14,509.26,756.44,5715.46,0.21369303059651762
data100,C,h100c106,MOEA_D,1,3.316528797149658,6,207.67,1111.36,164.14,509.26,756.44,5715.46,0.9843214429745043
data100,C,h100c106,MOEA_D,2,5.816442012786865,9,207.67,1092.52,164.14,509.26,756.44,5715.46,0.9910829851569771
data100,C,h100c106,MOEA_D,3,8.199592590332031,9,207.67,1008.38,164.14,509.26,756.44,5715.46,1.0028969661030107
data100,C,h100c106,MOEA_D,4,10.0661141872406,8,207.67,995.85,164.14,509.26,756.44,5715.46,1.0158402637656145
data100,C,h100c106,MOEA_D,5,12.566181659698486,7,203.55,926.51,164.14,509.26,756.44,5715.46,1.034014413183245
data100,C,h100c106,MOEA_D,6,14.449425458908081,7,203.55,926.51,164.14,509.26,756.44,5715.46,1.035003119190697
data100,C,h100c106,MOEA_D,7,16.249393463134766,9,203.55,926.51,164.14,509.26,756.44,5715.46,1.03549271951873
data100,C,h100c106,MOEA_D,8,17.89919114112854,10,203.55,926.51,164.14,509.26,756.44,5715.46,1.040381485690487
data100,C,h100c106,MOEA_D,9,19.799154043197632,7,203.55,819.44,164.14,509.26,756.44,5715.46,1.0622600976129983
data100,C,h100c106,MOEA_D,10,21.94901204109192,7,203.55,819.44,164.14,509.26,756.44,5715.46,1.064331011948817
data100,C,h100c106,MOEA_D,11,23.615556240081787,7,203.55,819.44,164.14,509.26,756.44,5715.46,1.065155056148875
data100,C,h100c106,MOEA_D,12,25.5489821434021,9,203.55,819.44,164.14,509.26,756.44,5715.46,1.0652702171503063
data100,C,h100c106,MOEA_D,13,27.348790168762207,8,203.55,819.44,164.14,509.26,756.44,5715.46,1.0655553560728832
data100,C,h100c106,MOEA_D,14,29.09874725341797,8,203.55,819.44,164.14,509.26,756.44,5715.46,1.0655553560728832
data100,C,h100c106,MOEA_D,15,30.848623514175415,9,203.55,819.44,164.14,509.26,756.44,5715.46,1.0655585708776119
data100,C,h100c106,MOEA_D,16,33.18190240859985,9,203.55,819.44,164.14,509.26,756.44,5715.46,1.0655585708776119
data100,C,h100c106,MOEA_D,17,35.56510353088379,9,203.55,819.44,164.14,509.26,756.44,5715.46,1.0655585708776119
data100,C,h100c106,MOEA_D,18,37.565011501312256,10,203.55,819.44,164.14,509.26,756.44,5715.46,1.0655855156974199
data100,C,h100c106,MOEA_D,19,39.781535387039185,11,202.8,819.44,164.14,509.26,756.44,5715.46,1.067736644260889
data100,C,h100c106,MOEA_D,20,41.94809865951538,11,202.8,819.44,164.14,509.26,756.44,5715.46,1.067736644260889
data100,C,h100c106,MOEA_D,21,43.74808144569397,12,202.8,819.44,164.14,509.26,756.44,5715.46,1.0678267331159317
data100,C,h100c106,MOEA_D,22,45.71464943885803,13,202.8,819.44,164.14,509.26,756.44,5715.46,1.0678384168451784
data100,C,h100c106,MOEA_D,23,47.91452217102051,13,202.8,819.44,164.14,509.26,756.44,5715.46,1.0678384168451784
data100,C,h100c106,MOEA_D,24,50.53111267089844,13,202.8,819.44,164.14,509.26,756.44,5715.46,1.0678384168451784
data100,C,h100c106,MOEA_D,25,52.981300830841064,13,202.8,808.83,164.14,509.26,756.44,5715.46,1.0685711380487515
data100,C,h100c106,MOEA_D,26,54.864222049713135,13,202.8,808.83,164.14,509.26,756.44,5715.46,1.0685711380487515
data100,C,h100c106,MOEA_D,27,57.11411261558533,13,202.8,808.83,164.14,509.26,756.44,5715.46,1.0685711380487515
data100,C,h100c106,MOEA_D,28,59.71406269073486,13,202.8,808.83,164.14,509.26,756.44,5715.46,1.0686926543954303
data100,C,h100c106,MOEA_D,29,62.14734077453613,10,202.8,808.83,164.14,509.26,756.44,5715.46,1.069333102862011
data100,C,h100c106,MOEA_D,30,64.51391458511353,13,193.02,808.83,164.14,509.26,756.44,5715.46,1.0976022395434455
data100,C,h100c106,MOEA_D,31,66.96375584602356,13,193.02,808.83,164.14,509.26,756.44,5715.46,1.0976022395434455
data100,C,h100c106,MOEA_D,32,69.04702281951904,13,193.02,808.83,164.14,509.26,756.44,5715.46,1.0976022395434455
data100,C,h100c106,MOEA_D,33,71.01353931427002,13,193.02,808.83,164.14,509.26,756.44,5715.46,1.097622142935906
data100,C,h100c106,MOEA_D,34,73.01357460021973,8,193.02,808.83,164.14,509.26,756.44,5715.46,1.0988168875429987
data100,C,h100c106,MOEA_D,35,74.93016791343689,8,193.02,808.83,164.14,509.26,756.44,5715.46,1.0988168875429987
data100,C,h100c106,MOEA_D,36,77.13011288642883,8,193.02,808.83,164.14,509.26,756.44,5715.46,1.0988168875429987
data100,C,h100c106,MOEA_D,37,79.38461136817932,8,193.02,808.83,164.14,509.26,756.44,5715.46,1.0988168875429987
data100,C,h100c106,MOEA_D,38,81.9298768043518,8,193.02,808.83,164.14,509.26,756.44,5715.46,1.0988168875429987
data100,C,h100c106,MOEA_D,39,84.11301064491272,9,193.02,808.83,164.14,509.26,756.44,5715.46,1.0990470332048818
data100,C,h100c106,MOEA_D,40,86.64626431465149,9,193.02,808.83,164.14,509.26,756.44,5715.46,1.0990470332048818
data100,C,h100c106,MOEA_D,41,88.98106980323792,9,193.02,808.83,164.14,509.26,756.44,5715.46,1.0990470332048818
data100,C,h100c106,MOEA_D,42,90.94589257240295,8,193.02,808.83,164.14,509.26,756.44,5715.46,1.0995500242288163
data100,C,h100c106,MOEA_D,43,92.7458553314209,9,193.02,808.83,164.14,509.26,756.44,5715.46,1.0996179996446147
data100,C,h100c106,MOEA_D,44,94.54592657089233,9,193.02,808.83,164.14,509.26,756.44,5715.46,1.0996179996446147
data100,C,h100c106,MOEA_D,45,96.28068542480469,9,193.02,808.83,164.14,509.26,756.44,5715.46,1.0996179996446147
data100,C,h100c106,MOEA_D,46,98.31238412857056,9,193.02,808.83,164.14,509.26,756.44,5715.46,1.0996179996446147
data100,C,h100c106,MOEA_D,47,100.11215472221375,9,193.02,808.83,164.14,509.26,756.44,5715.46,1.0996179996446147
data100,C,h100c106,MOEA_D,48,101.88441562652588,9,193.02,808.83,164.14,509.26,756.44,5715.46,1.0996179996446147
data100,C,h100c106,MOEA_D,49,103.94532060623169,10,193.02,808.83,164.14,509.26,756.44,5715.46,1.0996924517642475
data100,C,h100c106,MOEA_D,50,105.66190028190613,11,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998099516500566
data100,C,h100c106,MOEA_D,51,107.29512524604797,11,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998099516500566
data100,C,h100c106,MOEA_D,52,108.96186184883118,11,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998099516500566
data100,C,h100c106,MOEA_D,53,110.62830257415771,11,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998099516500566
data100,C,h100c106,MOEA_D,54,112.06160187721252,11,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998099516500566
data100,C,h100c106,MOEA_D,55,113.59382462501526,11,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998099516500566
data100,C,h100c106,MOEA_D,56,115.32810854911804,11,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998099516500566
data100,C,h100c106,MOEA_D,57,116.81136465072632,11,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998099516500566
data100,C,h100c106,MOEA_D,58,118.44456195831299,11,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998099516500566
data100,C,h100c106,MOEA_D,59,120.04452538490295,11,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998099516500566
data100,C,h100c106,MOEA_D,60,121.4938817024231,11,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998099516500566
data100,C,h100c106,MOEA_D,61,123.12766623497009,12,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998239129124463
data100,C,h100c106,MOEA_D,62,124.69427800178528,12,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998239129124463
data100,C,h100c106,MOEA_D,63,126.16086530685425,12,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998239129124463
data100,C,h100c106,MOEA_D,64,127.56080174446106,12,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998239129124463
data100,C,h100c106,MOEA_D,65,129.0607144832611,12,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998239129124463
data100,C,h100c106,MOEA_D,66,130.7800645828247,12,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998239129124463
data100,C,h100c106,MOEA_D,67,132.16056728363037,13,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998530304424292
data100,C,h100c106,MOEA_D,68,133.61049056053162,13,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998530304424292
data100,C,h100c106,MOEA_D,69,135.29380011558533,13,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998530304424292
data100,C,h100c106,MOEA_D,70,136.78679251670837,13,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998530304424292
data100,C,h100c106,MOEA_D,71,138.68369317054749,13,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998530304424292
data100,C,h100c106,MOEA_D,72,140.14363384246826,13,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998530304424292
data100,C,h100c106,MOEA_D,73,141.78153133392334,13,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998530304424292
data100,C,h100c106,MOEA_D,74,143.3434121608734,13,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998530304424292
data100,C,h100c106,MOEA_D,75,145.19335746765137,13,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998530304424292
data100,C,h100c106,MOEA_D,76,146.81003856658936,13,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998530304424292
data100,C,h100c106,MOEA_D,77,148.37656021118164,13,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998572699880764
data100,C,h100c106,MOEA_D,78,149.82654929161072,13,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998572699880764
data100,C,h100c106,MOEA_D,79,151.3264193534851,13,193.02,808.83,164.14,509.26,756.44,5715.46,1.0998572699880764
data100,C,h100c106,MOEA_D,80,152.69309520721436,10,193.02,808.83,164.14,509.26,756.44,5715.46,1.1008951538018452
data100,C,h100c106,MOEA_D,81,154.4096918106079,10,193.02,808.83,164.14,509.26,756.44,5715.46,1.1008951538018452
data100,C,h100c106,MOEA_D,82,156.07616782188416,10,193.02,808.83,164.14,509.26,756.44,5715.46,1.1008951538018452
data100,C,h100c106,MOEA_D,83,158.26516246795654,10,193.02,808.83,164.14,509.26,756.44,5715.46,1.1008951538018452
data100,C,h100c106,MOEA_D,84,159.97603702545166,10,193.02,808.83,164.14,509.26,756.44,5715.46,1.1008951538018452
data100,C,h100c106,MOEA_D,85,161.66400408744812,10,193.02,808.83,164.14,509.26,756.44,5715.46,1.1008951538018452
data100,C,h100c106,MOEA_D,86,163.47587275505066,10,193.02,808.83,164.14,509.26,756.44,5715.46,1.1008951538018452
data100,C,h100c106,MOEA_D,87,165.4924554824829,10,193.02,808.83,164.14,509.26,756.44,5715.46,1.1008951538018452
data100,C,h100c106,MOEA_D,88,167.1257462501526,10,193.02,808.83,164.14,509.26,756.44,5715.46,1.1008951538018452
data100,C,h100c106,MOEA_D,89,168.72563409805298,10,193.02,808.83,164.14,509.26,756.44,5715.46,1.1008951538018452
data100,C,h100c106,MOEA_D,90,170.46558785438538,10,193.02,808.83,164.14,509.26,756.44,5715.46,1.1008951538018452
data100,C,h100c106,MOEA_D,91,172.42549562454224,10,193.02,808.83,164.14,509.26,756.44,5715.46,1.1008951538018452
data100,C,h100c106,MOEA_D,92,174.02543759346008,10,193.02,808.83,164.14,509.26,756.44,5715.46,1.1008951538018452
data100,C,h100c106,MOEA_D,93,176.22529458999634,10,193.02,808.83,164.14,509.26,756.44,5715.46,1.1008951538018452
data100,C,h100c106,MOEA_D,94,178.00863647460938,10,193.02,808.83,164.14,509.26,756.44,5715.46,1.1008951538018452
data100,C,h100c106,MOEA_D,95,180.06321907043457,10,193.02,756.44,164.14,509.26,756.44,5715.46,1.1045945858326518
data100,C,h100c106,MOEA_D,96,182.40842604637146,10,193.02,756.44,164.14,509.26,756.44,5715.46,1.1045945858326518
data100,C,h100c106,MOEA_D,97,184.76400327682495,10,193.02,756.44,164.14,509.26,756.44,5715.46,1.1045945858326518
data100,C,h100c106,MOEA_D,98,186.54152059555054,11,193.02,756.44,164.14,509.26,756.44,5715.46,1.1046135852000527
data100,C,h100c106,MOEA_D,99,188.56081080436707,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.1048012622514203
data100,C,h100c106,MOEA_D,100,190.66689038276672,13,193.02,756.44,164.14,509.26,756.44,5715.46,1.1048018996031101
data100,C,h100c106,MOEA_D,101,192.8667562007904,13,193.02,756.44,164.14,509.26,756.44,5715.46,1.1048018996031101
data100,C,h100c106,MOEA_D,102,195.24126386642456,13,193.02,756.44,164.14,509.26,756.44,5715.46,1.1048018996031101
data100,C,h100c106,MOEA_D,103,197.5604543685913,13,193.02,756.44,164.14,509.26,756.44,5715.46,1.1048018996031101
data100,C,h100c106,MOEA_D,104,199.29106211662292,13,193.02,756.44,164.14,509.26,756.44,5715.46,1.1048018996031101
data100,C,h100c106,MOEA_D,105,201.64103174209595,13,193.02,756.44,164.14,509.26,756.44,5715.46,1.1048018996031101
data100,C,h100c106,MOEA_D,106,204.07418775558472,13,193.02,756.44,164.14,509.26,756.44,5715.46,1.1048018996031101
data100,C,h100c106,MOEA_D,107,206.6733431816101,11,193.02,756.44,164.14,509.26,756.44,5715.46,1.1049574392998345
data100,C,h100c106,MOEA_D,108,209.17398953437805,11,193.02,756.44,164.14,509.26,756.44,5715.46,1.1049574392998345
data100,C,h100c106,MOEA_D,109,212.15695905685425,11,193.02,756.44,164.14,509.26,756.44,5715.46,1.1049574392998345
data100,C,h100c106,MOEA_D,110,214.6737699508667,11,193.02,756.44,164.14,509.26,756.44,5715.46,1.1049574392998345
data100,C,h100c106,MOEA_D,111,217.67367362976074,11,193.02,756.44,164.14,509.26,756.44,5715.46,1.1049574392998345
data100,C,h100c106,MOEA_D,112,220.22346758842468,11,193.02,756.44,164.14,509.26,756.44,5715.46,1.1049574392998345
data100,C,h100c106,MOEA_D,113,222.42341661453247,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.1051821844169798
data100,C,h100c106,MOEA_D,114,224.62322068214417,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.1051821844169798
data100,C,h100c106,MOEA_D,115,226.889719247818,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.1051821844169798
data100,C,h100c106,MOEA_D,116,228.9729824066162,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.1051821844169798
data100,C,h100c106,MOEA_D,117,231.13946771621704,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.1051821844169798
data100,C,h100c106,MOEA_D,118,232.85608077049255,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,119,235.0892674922943,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,120,237.22251892089844,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,121,238.95575761795044,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,122,240.75565433502197,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,123,242.63320231437683,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,124,244.37215948104858,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,125,245.93876242637634,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,126,247.33865809440613,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,127,249.00524282455444,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,128,250.4385221004486,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,129,252.05413055419922,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,130,253.62167739868164,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,131,255.43831205368042,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,132,257.10486936569214,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,133,258.80481243133545,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,134,260.7213580608368,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,135,262.4379737377167,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,136,264.37127327919006,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,137,266.0034170150757,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,138,267.6377236843109,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,139,269.4877815246582,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,140,271.50420784950256,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,141,273.2542345523834,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,142,275.20349884033203,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,143,276.8867654800415,12,193.02,756.44,164.14,509.26,756.44,5715.46,1.105246003724811
data100,C,h100c106,MOEA_D,144,278.6039321422577,13,193.02,756.44,164.14,509.26,756.44,5715.46,1.1052658304574423
data100,C,h100c106,MOEA_D,145,280.3871645927429,13,193.02,756.44,164.14,509.26,756.44,5715.46,1.1052658304574423
data100,C,h100c106,MOEA_D,146,282.23724484443665,13,193.02,756.44,164.14,509.26,756.44,5715.46,1.1052658304574423
data100,C,h100c106,MOEA_D,147,284.1036717891693,13,193.02,756.44,164.14,509.26,756.44,5715.46,1.1052658304574423
data100,C,h100c106,MOEA_D,148,286.03695368766785,11,193.02,756.44,164.14,509.26,756.44,5715.46,1.1056697366070602
data100,C,h100c106,MOEA_D,149,287.98691606521606,11,193.02,756.44,164.14,509.26,756.44,5715.46,1.1056697366070602
data100,C,h100c106,MOEA_D,150,289.63700008392334,11,193.02,756.44,164.14,509.26,756.44,5715.46,1.1056697366070602
data100,C,h100c106,MOEA_D,151,291.7700686454773,11,193.02,756.44,164.14,509.26,756.44,5715.46,1.1056697366070602
data100,C,h100c106,MOEA_D,152,293.42463636398315,11,193.02,756.44,164.14,509.26,756.44,5715.46,1.1056697366070602
data100,C,h100c106,MOEA_D,153,294.70334339141846,11,193.02,756.44,164.14,509.26,756.44,5715.46,1.1056697366070602
data100,C,h100c106,PFG_MOEA,0,0.033199310302734375,5,218.51,3976.56,164.14,509.26,756.44,5715.46,0.4156766148027792
data100,C,h100c106,PFG_MOEA,1,7.982832670211792,10,214.36,1474.76,164.14,509.26,756.44,5715.46,0.8867320787675962
data100,C,h100c106,PFG_MOEA,2,14.119628667831421,14,214.36,1140.66,164.14,509.26,756.44,5715.46,0.9465988255533493
data100,C,h100c106,PFG_MOEA,3,19.51747155189514,14,214.36,1140.66,164.14,509.26,756.44,5715.46,0.9646016594643121
data100,C,h100c106,PFG_MOEA,4,25.682167291641235,20,214.36,1075.56,164.14,509.26,756.44,5715.46,0.9770824975570414
data100,C,h100c106,PFG_MOEA,5,31.33193325996399,20,214.36,1008.33,164.14,509.26,756.44,5715.46,0.9845797593006819
data100,C,h100c106,PFG_MOEA,6,35.8982834815979,15,206.76,1008.33,164.14,509.26,756.44,5715.46,1.0112978303185953
data100,C,h100c106,PFG_MOEA,7,38.5225031375885,8,206.76,949.51,164.14,509.26,756.44,5715.46,1.0239621681680942
data100,C,h100c106,PFG_MOEA,8,41.28132462501526,9,206.76,949.51,164.14,509.26,756.44,5715.46,1.0274644412381284
data100,C,h100c106,PFG_MOEA,9,43.59804391860962,10,206.76,920.14,164.14,509.26,756.44,5715.46,1.0374899703144818
data100,C,h100c106,PFG_MOEA,10,45.96440839767456,14,206.76,882.41,164.14,509.26,756.44,5715.46,1.0441261702755693
data100,C,h100c106,PFG_MOEA,11,48.32700800895691,13,206.76,882.41,164.14,509.26,756.44,5715.46,1.0456900440553465
data100,C,h100c106,PFG_MOEA,12,50.580952882766724,13,206.76,882.41,164.14,509.26,756.44,5715.46,1.0458982235209495
data100,C,h100c106,PFG_MOEA,13,53.3641939163208,18,206.76,852.92,164.14,509.26,756.44,5715.46,1.0500870977104468
data100,C,h100c106,PFG_MOEA,14,55.5973162651062,15,203.45,852.92,164.14,509.26,756.44,5715.46,1.0599611896646914
data100,C,h100c106,PFG_MOEA,15,57.43050742149353,20,203.45,852.92,164.14,509.26,756.44,5715.46,1.0599611896646914
