dataset,group,instance,algorithm,generation,time,pareto_size,makespan_min,carbon_min,norm_makespan_min,norm_makespan_max,norm_carbon_min,norm_carbon_max,HV
data100,R,h100r103,ALNSMO,850,140.58628726005554,100,102.32,1532.89,102.1,523.36,792.04,5715.46,1.0431630150871143
data100,R,h100r103,ALNSMO,851,140.68003344535828,100,102.32,1532.89,102.1,523.36,792.04,5715.46,1.0431630150871143
data100,R,h100r103,ALNSMO,852,140.77378344535828,100,102.32,1532.89,102.1,523.36,792.04,5715.46,1.043163026369443
data100,R,h100r103,ALNSMO,853,140.8675742149353,100,102.32,1532.89,102.1,523.36,792.04,5715.46,1.0431665972264776
data100,R,h100r103,ALNSMO,854,140.96128511428833,100,102.32,1532.89,102.1,523.36,792.04,5715.46,1.0431665972264776
data100,R,h100r103,ALNSMO,855,141.05503249168396,100,102.32,1532.88,102.1,523.36,792.04,5715.46,1.0431687604249678
data100,R,h100r103,ALNSMO,856,141.1331615447998,100,102.32,1532.88,102.1,523.36,792.04,5715.46,1.0431687604249678
data100,R,h100r103,ALNSMO,857,141.2226903438568,100,102.32,1532.88,102.1,523.36,792.04,5715.46,1.0431687604249678
data100,R,h100r103,ALNSMO,858,141.3164417743683,100,102.32,1532.88,102.1,523.36,792.04,5715.46,1.0431687604249678
data100,R,h100r103,ALNSMO,859,141.42581343650818,100,102.32,1532.88,102.1,523.36,792.04,5715.46,1.0431687604249678
data100,R,h100r103,ALNSMO,860,141.51956248283386,100,102.32,1532.88,102.1,523.36,792.04,5715.46,1.0431687659214868
data100,R,h100r103,ALNSMO,861,141.58206295967102,100,102.32,1532.88,102.1,523.36,792.04,5715.46,1.0431687659214868
data100,R,h100r103,ALNSMO,862,141.69147753715515,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431880949805963
data100,R,h100r103,ALNSMO,863,141.78518795967102,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431880949805963
data100,R,h100r103,ALNSMO,864,141.86331605911255,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431880949805963
data100,R,h100r103,ALNSMO,865,141.95710396766663,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431880949805963
data100,R,h100r103,ALNSMO,866,142.1133575439453,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431880949805963
data100,R,h100r103,ALNSMO,867,142.20706486701965,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431880949805963
data100,R,h100r103,ALNSMO,868,142.26956343650818,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431880951252415
data100,R,h100r103,ALNSMO,869,142.36331272125244,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431880951252415
data100,R,h100r103,ALNSMO,870,142.47268795967102,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.043188126175753
data100,R,h100r103,ALNSMO,871,142.62282729148865,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.043188126175753
data100,R,h100r103,ALNSMO,872,142.73220372200012,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431885154160931
data100,R,h100r103,ALNSMO,873,142.9353277683258,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431885154160931
data100,R,h100r103,ALNSMO,874,143.20095133781433,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431885154160931
data100,R,h100r103,ALNSMO,875,143.5405719280243,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431885154160931
data100,R,h100r103,ALNSMO,876,143.74369144439697,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431885154160931
data100,R,h100r103,ALNSMO,877,143.85306763648987,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.043188559966827
data100,R,h100r103,ALNSMO,878,143.9624433517456,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431905303242832
data100,R,h100r103,ALNSMO,879,144.07181549072266,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431905316260905
data100,R,h100r103,ALNSMO,880,144.39999961853027,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431905316260905
data100,R,h100r103,ALNSMO,881,144.925785779953,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431905316260905
data100,R,h100r103,ALNSMO,882,145.23828530311584,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431905316260905
data100,R,h100r103,ALNSMO,883,145.56640791893005,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431905316260905
data100,R,h100r103,ALNSMO,884,145.945716381073,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431942850736329
data100,R,h100r103,ALNSMO,885,146.2786853313446,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431942944755737
data100,R,h100r103,ALNSMO,886,146.5286829471588,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431942944755737
data100,R,h100r103,ALNSMO,887,146.8197727203369,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431942944755737
data100,R,h100r103,ALNSMO,888,147.2358615398407,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431942944755737
data100,R,h100r103,ALNSMO,889,147.54276871681213,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431942944755737
data100,R,h100r103,ALNSMO,890,147.7594153881073,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431942944755737
data100,R,h100r103,ALNSMO,891,147.99337196350098,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0431942944755737
data100,R,h100r103,ALNSMO,892,148.23209857940674,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.043213264023761
data100,R,h100r103,ALNSMO,893,148.32274293899536,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.043213264023761
data100,R,h100r103,ALNSMO,894,148.4164900779724,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.043213268748839
data100,R,h100r103,ALNSMO,895,148.51024079322815,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.043213297677887
data100,R,h100r103,ALNSMO,896,148.63523960113525,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.043213297677887
data100,R,h100r103,ALNSMO,897,148.71336793899536,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.043213297677887
data100,R,h100r103,ALNSMO,898,148.83836817741394,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.043213297677887
data100,R,h100r103,ALNSMO,899,148.94774508476257,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.043213297677887
data100,R,h100r103,ALNSMO,900,149.02586817741394,100,102.32,1532.79,102.1,523.36,792.04,5715.46,1.0432207271395535
data100,R,h100r103,ALNSMO,901,149.103990316391,80,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432228748127879
data100,R,h100r103,ALNSMO,902,149.21336841583252,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432228748127879
data100,R,h100r103,ALNSMO,903,149.3071141242981,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432228752467236
data100,R,h100r103,ALNSMO,904,149.36961674690247,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432228752467236
data100,R,h100r103,ALNSMO,905,149.9633686542511,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432228769824665
data100,R,h100r103,ALNSMO,906,150.057119846344,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432228997399842
data100,R,h100r103,ALNSMO,907,150.1508686542511,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.04322290624902
data100,R,h100r103,ALNSMO,908,150.26024270057678,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.04322290624902
data100,R,h100r103,ALNSMO,909,150.3383674621582,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.04322290624902
data100,R,h100r103,ALNSMO,910,150.4164936542511,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.04322290624902
data100,R,h100r103,ALNSMO,911,150.54152917861938,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.043222908659774
data100,R,h100r103,ALNSMO,912,150.6196174621582,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.043222908659774
data100,R,h100r103,ALNSMO,913,150.72899436950684,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.043222908659774
data100,R,h100r103,ALNSMO,914,150.82274508476257,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.043222908659774
data100,R,h100r103,ALNSMO,915,150.90086579322815,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.043222908659774
data100,R,h100r103,ALNSMO,916,150.99462056159973,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.043222908659774
data100,R,h100r103,ALNSMO,917,151.16650199890137,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.043222919508167
data100,R,h100r103,ALNSMO,918,151.30302047729492,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.043222919508167
data100,R,h100r103,ALNSMO,919,151.4436433315277,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.043222919508167
data100,R,h100r103,ALNSMO,920,151.56864476203918,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.043222919508167
data100,R,h100r103,ALNSMO,921,151.69364142417908,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432251914509485
data100,R,h100r103,ALNSMO,922,151.83426880836487,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432252008046738
data100,R,h100r103,ALNSMO,923,151.94364476203918,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432252008046738
data100,R,h100r103,ALNSMO,924,152.0998923778534,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432252008046738
data100,R,h100r103,ALNSMO,925,152.22489476203918,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432252008046738
data100,R,h100r103,ALNSMO,926,152.32774209976196,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432252008046738
data100,R,h100r103,ALNSMO,927,152.4683699607849,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432252008046738
data100,R,h100r103,ALNSMO,928,152.60899591445923,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432252008046738
data100,R,h100r103,ALNSMO,929,153.07011437416077,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432252008046738
data100,R,h100r103,ALNSMO,930,153.25761365890503,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432252274193978
data100,R,h100r103,ALNSMO,931,153.38261437416077,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432252274193978
data100,R,h100r103,ALNSMO,932,153.58573937416077,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432252274193978
data100,R,h100r103,ALNSMO,933,153.66386246681213,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432252361945422
data100,R,h100r103,ALNSMO,934,153.77323722839355,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432252361945422
data100,R,h100r103,ALNSMO,935,153.9607377052307,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432252361945422
data100,R,h100r103,ALNSMO,936,154.0701129436493,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432252361945422
data100,R,h100r103,ALNSMO,937,154.2732388973236,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432316967259623
data100,R,h100r103,ALNSMO,938,154.57272696495056,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432316967259623
data100,R,h100r103,ALNSMO,939,154.99218344688416,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432316967259623
data100,R,h100r103,ALNSMO,940,155.333589553833,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432316967259623
data100,R,h100r103,ALNSMO,941,155.59244084358215,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432316967259623
data100,R,h100r103,ALNSMO,942,155.85253071784973,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432316967259623
data100,R,h100r103,ALNSMO,943,156.1062343120575,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432316967259623
data100,R,h100r103,ALNSMO,944,156.3620045185089,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432316967259623
data100,R,h100r103,ALNSMO,945,156.84269642829895,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432317171209413
data100,R,h100r103,ALNSMO,946,157.2523365020752,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432317171209413
data100,R,h100r103,ALNSMO,947,157.5431308746338,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432317171209413
data100,R,h100r103,ALNSMO,948,157.7254877090454,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432341471609698
data100,R,h100r103,ALNSMO,949,158.3006899356842,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432341471609698
data100,R,h100r103,ALNSMO,950,159.07357168197632,100,102.32,1532.78,102.1,523.36,792.04,5715.46,1.0432341471609698
data100,R,h100r103,ALNSMO,951,159.35482239723206,82,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445871812986216
data100,R,h100r103,ALNSMO,952,159.56610298156738,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445871812986216
data100,R,h100r103,ALNSMO,953,159.81157541275024,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445871812986216
data100,R,h100r103,ALNSMO,954,160.15730738639832,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445871834683003
data100,R,h100r103,ALNSMO,955,160.48609495162964,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445872107580354
data100,R,h100r103,ALNSMO,956,161.15396070480347,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445872107580354
data100,R,h100r103,ALNSMO,957,161.7200484275818,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445872107580354
data100,R,h100r103,ALNSMO,958,162.3798542022705,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445873144204574
data100,R,h100r103,ALNSMO,959,162.78117489814758,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445873144204574
data100,R,h100r103,ALNSMO,960,163.05726718902588,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445873144204574
data100,R,h100r103,ALNSMO,961,163.37315893173218,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445873144204574
data100,R,h100r103,ALNSMO,962,163.68565893173218,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445873144204574
data100,R,h100r103,ALNSMO,963,163.9356586933136,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445873144204574
data100,R,h100r103,ALNSMO,964,164.17003345489502,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445873144204574
data100,R,h100r103,ALNSMO,965,164.38878464698792,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445873144204574
data100,R,h100r103,ALNSMO,966,164.52940845489502,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445873144204574
data100,R,h100r103,ALNSMO,967,164.6869773864746,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445873144204574
data100,R,h100r103,ALNSMO,968,164.8161211013794,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445873144204574
data100,R,h100r103,ALNSMO,969,165.01599097251892,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445970953315717
data100,R,h100r103,ALNSMO,970,165.14834308624268,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.044597096199443
data100,R,h100r103,ALNSMO,971,165.3010699748993,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.044597096199443
data100,R,h100r103,ALNSMO,972,165.42606782913208,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971031424146
data100,R,h100r103,ALNSMO,973,165.5666959285736,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971031424146
data100,R,h100r103,ALNSMO,974,165.70735692977905,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971031424146
data100,R,h100r103,ALNSMO,975,165.81669545173645,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971031424146
data100,R,h100r103,ALNSMO,976,165.9260697364807,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971031424146
data100,R,h100r103,ALNSMO,977,166.05106592178345,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971031424146
data100,R,h100r103,ALNSMO,978,166.20731902122498,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971031424146
data100,R,h100r103,ALNSMO,979,166.34446787834167,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971031424146
data100,R,h100r103,ALNSMO,980,166.71248173713684,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,981,167.07186484336853,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,982,167.41945791244507,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,983,167.68509030342102,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,984,167.87258648872375,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,985,168.0600824356079,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,986,168.26320958137512,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,987,168.45528030395508,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,988,168.778400182724,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,989,168.98637294769287,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,990,169.0644986629486,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,991,169.1894941329956,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,992,169.32846426963806,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,993,169.52341771125793,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,994,169.8235800266266,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,995,170.04685354232788,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,996,170.318430185318,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,997,170.56958103179932,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,998,170.85367679595947,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971035763504
data100,R,h100r103,ALNSMO,999,171.0818076133728,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971174622934
data100,R,h100r103,ALNSMO,1000,171.3301601409912,100,102.32,1526.48,102.1,523.36,792.04,5715.46,1.0445971174622934
data100,R,h100r103,ALNSMO,1001,172.06105399131775,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045063276399597
data100,R,h100r103,ALNSMO,1002,172.6098916530609,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045063276399597
data100,R,h100r103,ALNSMO,1003,172.99335169792175,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450632766406724
data100,R,h100r103,ALNSMO,1004,173.51134490966797,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450632766406724
data100,R,h100r103,ALNSMO,1005,174.04797863960266,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450632766406724
data100,R,h100r103,ALNSMO,1006,174.85142302513123,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450632766406724
data100,R,h100r103,ALNSMO,1007,175.69426202774048,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450632766406724
data100,R,h100r103,ALNSMO,1008,176.31492233276367,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450632766406724
data100,R,h100r103,ALNSMO,1009,176.73280143737793,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450649637827494
data100,R,h100r103,ALNSMO,1010,177.18350338935852,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450649637827494
data100,R,h100r103,ALNSMO,1011,177.87751078605652,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450649637827494
data100,R,h100r103,ALNSMO,1012,178.40024042129517,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450649637827494
data100,R,h100r103,ALNSMO,1013,178.92428421974182,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045066542874832
data100,R,h100r103,ALNSMO,1014,179.414897441864,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045066542874832
data100,R,h100r103,ALNSMO,1015,179.87184071540833,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045066542874832
data100,R,h100r103,ALNSMO,1016,180.23491621017456,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450665701645672
data100,R,h100r103,ALNSMO,1017,180.58824634552002,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045067052701087
data100,R,h100r103,ALNSMO,1018,180.94520688056946,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045067052701087
data100,R,h100r103,ALNSMO,1019,181.28347611427307,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045067052701087
data100,R,h100r103,ALNSMO,1020,181.74255800247192,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045067052701087
data100,R,h100r103,ALNSMO,1021,182.23459792137146,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045067052701087
data100,R,h100r103,ALNSMO,1022,182.71730732917786,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045067052701087
data100,R,h100r103,ALNSMO,1023,183.54604649543762,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045067052701087
data100,R,h100r103,ALNSMO,1024,183.82971954345703,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045067052701087
data100,R,h100r103,ALNSMO,1025,184.60510683059692,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045067052701087
data100,R,h100r103,ALNSMO,1026,185.76402950286865,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045067052701087
data100,R,h100r103,ALNSMO,1027,186.84526419639587,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045067052701087
data100,R,h100r103,ALNSMO,1028,187.37478256225586,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045067052701087
data100,R,h100r103,ALNSMO,1029,187.828204870224,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045067052701087
data100,R,h100r103,ALNSMO,1030,188.53117036819458,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045067052701087
data100,R,h100r103,ALNSMO,1031,189.37719774246216,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045067052701087
data100,R,h100r103,ALNSMO,1032,189.80993700027466,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.045067052701087
data100,R,h100r103,ALNSMO,1033,190.27616953849792,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450745499049408
data100,R,h100r103,ALNSMO,1034,190.82163286209106,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450745499049408
data100,R,h100r103,ALNSMO,1035,191.29335761070251,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450745499049408
data100,R,h100r103,ALNSMO,1036,191.67935276031494,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450745499049408
data100,R,h100r103,ALNSMO,1037,192.09035181999207,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450745499049408
data100,R,h100r103,ALNSMO,1038,192.73600220680237,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450745499049408
data100,R,h100r103,ALNSMO,1039,193.37223720550537,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450745499049408
data100,R,h100r103,ALNSMO,1040,193.82136368751526,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450745499049408
data100,R,h100r103,ALNSMO,1041,194.1942617893219,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450786571065245
data100,R,h100r103,ALNSMO,1042,194.4882161617279,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450786571065245
data100,R,h100r103,ALNSMO,1043,194.7627146244049,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0450786571065245
data100,R,h100r103,ALNSMO,1044,194.99546933174133,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0451449105568031
data100,R,h100r103,ALNSMO,1045,195.20863819122314,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0451535169485706
data100,R,h100r103,ALNSMO,1046,195.37049293518066,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0451535169485706
data100,R,h100r103,ALNSMO,1047,195.72513437271118,83,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0451535675744048
data100,R,h100r103,ALNSMO,1048,195.93563318252563,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0451545379993186
data100,R,h100r103,ALNSMO,1049,196.08933997154236,100,102.1,1526.48,102.1,523.36,792.04,5715.46,1.0451545379993186
